,time,close,high,low,open,volumefrom,volumeto,conversionType,conversionSymbol
50,1572351600,9388.84,9397.84,9379.01,9393.76,81.92,769124.9,force_direct,
51,1572351660,9414.31,9418.45,9384.0,9388.84,43.31,407111.1,force_direct,
52,1572351720,9406.15,9418.45,9395.59,9414.31,38.0,357445.35,force_direct,
53,1572351780,9403.89,9413.4,9402.51,9406.15,25.78,242542.56,force_direct,
54,1572351840,9413.78,9415.31,9402.93,9403.89,15.85,149152.59,force_direct,
55,1572351900,9411.04,9418.47,9408.41,9413.78,33.17,312303.78,force_direct,
56,1572351960,9404.12,9411.05,9402.45,9411.04,46.29,435378.88,force_direct,
57,1572352020,9415.27,9417.5,9404.06,9404.12,37.66,354399.33,force_direct,
58,1572352080,9404.63,9415.58,9404.06,9415.27,17.11,161006.17,force_direct,
59,1572352140,9392.47,9405.47,9392.47,9404.63,40.27,378549.59,force_direct,
60,1572352200,9398.9,9399.81,9389.51,9392.47,55.72,523404.73,force_direct,
61,1572352260,9397.65,9399.92,9387.0,9398.9,31.81,298805.83,force_direct,
62,1572352320,9400.91,9404.13,9397.35,9397.65,25.09,235844.84,force_direct,
63,1572352380,9390.39,9400.91,9385.59,9400.91,20.67,194195.23,force_direct,
64,1572352440,9394.67,9398.46,9386.22,9390.39,41.01,385225.13,force_direct,
65,1572352500,9373.95,9394.67,9369.54,9394.67,218.81,2051553.8,force_direct,
66,1572352560,9377.1,9387.27,9366.04,9373.95,124.57,1167908.65,force_direct,
67,1572352620,9383.34,9385.05,9370.49,9377.1,46.84,439152.32,force_direct,
68,1572352680,9396.49,9397.18,9382.86,9383.34,27.27,256033.65,force_direct,
69,1572352740,9399.93,9400.0,9393.13,9396.49,35.52,333797.32,force_direct,
70,1572352800,9394.42,9402.2,9392.83,9399.93,23.47,220614.89,force_direct,
71,1572352860,9400.76,9401.92,9394.42,9394.42,16.48,154854.2,force_direct,
72,1572352920,9405.39,9409.89,9400.53,9400.76,18.2,171144.53,force_direct,
73,1572352980,9389.94,9408.06,9387.85,9405.39,60.79,571028.4,force_direct,
74,1572353040,9385.46,9393.13,9380.11,9389.94,26.46,248413.56,force_direct,
75,1572353100,9385.23,9390.2,9380.08,9385.46,45.63,428164.73,force_direct,
76,1572353160,9391.33,9391.45,9381.1,9385.23,22.0,206508.59,force_direct,
77,1572353220,9395.56,9399.0,9389.37,9391.33,21.03,197586.3,force_direct,
78,1572353280,9404.1,9404.1,9390.69,9395.56,22.27,209237.75,force_direct,
79,1572353340,9388.22,9404.13,9384.69,9404.1,63.54,596940.3,force_direct,
80,1572353400,9398.33,9398.33,9388.22,9388.22,20.04,188258.39,force_direct,
81,1572353460,9405.94,9406.96,9396.49,9398.33,20.29,190757.25,force_direct,
82,1572353520,9411.14,9423.72,9405.85,9405.94,92.07,866865.98,force_direct,
83,1572353580,9412.41,9415.33,9408.25,9411.14,30.4,286114.11,force_direct,
84,1572353640,9402.14,9412.48,9400.81,9412.41,24.18,227406.42,force_direct,
85,1572353700,9396.14,9403.96,9395.0,9402.14,46.35,435633.5,force_direct,
86,1572353760,9400.17,9403.16,9389.56,9396.14,39.1,367279.28,force_direct,
87,1572353820,9404.11,9410.82,9400.09,9400.17,18.22,171403.0,force_direct,
88,1572353880,9394.8,9405.62,9392.46,9404.11,18.32,172129.37,force_direct,
89,1572353940,9395.0,9400.0,9393.2,9394.8,15.78,148284.83,force_direct,
90,1572354000,9393.74,9395.02,9387.0,9395.0,32.7,307122.62,force_direct,
91,1572354060,9400.0,9400.0,9392.4,9393.74,12.55,117913.26,force_direct,
92,1572354120,9407.99,9408.0,9393.25,9400.0,21.73,204265.18,force_direct,
93,1572354180,9408.51,9410.82,9407.12,9407.99,10.26,96578.97,force_direct,
94,1572354240,9400.94,9415.0,9400.51,9408.51,18.13,170597.92,force_direct,
95,1572354300,9405.01,9414.27,9400.94,9400.94,19.52,183639.93,force_direct,
96,1572354360,9409.93,9415.0,9405.01,9405.01,16.56,155851.61,force_direct,
97,1572354420,9414.6,9417.93,9409.2,9409.93,30.87,290549.55,force_direct,
98,1572354480,9411.8,9417.49,9410.98,9414.6,16.93,159428.32,force_direct,
99,1572354540,9406.95,9413.38,9405.05,9411.8,14.33,134835.8,force_direct,
100,1572354600,9414.76,9420.97,9405.09,9406.95,71.5,673376.85,force_direct,
101,1572354660,9411.95,9417.55,9406.41,9414.76,13.88,130606.28,force_direct,
102,1572354720,9404.11,9411.95,9400.42,9411.95,14.7,138286.0,force_direct,
103,1572354780,9403.47,9404.11,9400.42,9404.11,8.778,82533.79,force_direct,
104,1572354840,9406.81,9408.84,9400.0,9403.47,23.64,222302.42,force_direct,
105,1572354900,9407.2,9409.9,9403.93,9406.81,11.01,103608.58,force_direct,
106,1572354960,9400.55,9407.31,9399.23,9407.2,21.08,198168.41,force_direct,
107,1572355020,9393.55,9401.9,9392.86,9400.55,17.42,163707.77,force_direct,
108,1572355080,9385.03,9393.55,9385.03,9393.55,27.01,253682.89,force_direct,
109,1572355140,9386.74,9389.9,9382.0,9385.03,25.07,235258.55,force_direct,
110,1572355200,9378.3,9388.06,9372.99,9386.74,58.95,552961.33,force_direct,
111,1572355260,9380.98,9382.99,9360.0,9378.3,255.62,2394811.45,force_direct,
112,1572355320,9387.52,9394.56,9375.8,9380.98,50.69,475676.98,force_direct,
113,1572355380,9388.82,9399.93,9386.51,9387.52,23.07,216701.35,force_direct,
114,1572355440,9386.73,9394.0,9385.77,9388.82,23.14,217225.95,force_direct,
115,1572355500,9384.68,9389.9,9381.35,9386.73,11.11,104232.57,force_direct,
116,1572355560,9385.62,9392.42,9383.14,9384.68,12.38,116181.07,force_direct,
117,1572355620,9375.1,9385.64,9372.67,9385.62,18.98,177999.58,force_direct,
118,1572355680,9377.84,9378.18,9368.43,9375.1,31.35,293838.21,force_direct,
119,1572355740,9350.31,9377.84,9330.02,9377.84,451.38,4221290.4,force_direct,
120,1572355800,9332.49,9350.95,9300.0,9350.31,309.39,2882620.91,force_direct,
121,1572355860,9300.27,9338.21,9300.0,9332.49,147.77,1376607.1,force_direct,
122,1572355920,9282.99,9310.0,9265.83,9300.27,299.5,2781818.96,force_direct,
123,1572355980,9304.0,9310.02,9275.33,9282.99,106.66,991466.18,force_direct,
124,1572356040,9292.61,9304.0,9286.63,9304.0,49.77,462707.06,force_direct,
125,1572356100,9319.13,9324.96,9292.03,9292.61,101.03,940882.43,force_direct,
126,1572356160,9308.08,9319.13,9300.43,9319.13,53.91,501724.86,force_direct,
127,1572356220,9298.9,9311.11,9291.13,9308.08,72.83,677297.47,force_direct,
128,1572356280,9306.58,9306.74,9290.0,9298.9,32.08,298213.06,force_direct,
129,1572356340,9316.59,9316.59,9304.08,9306.58,31.33,291611.09,force_direct,
130,1572356400,9310.7,9324.43,9305.91,9316.59,38.43,357947.96,force_direct,
131,1572356460,9335.54,9336.55,9310.57,9310.7,64.9,605143.16,force_direct,
132,1572356520,9327.02,9335.54,9325.0,9335.54,54.03,504234.93,force_direct,
133,1572356580,9325.53,9331.6,9300.0,9327.02,270.21,2515302.1,force_direct,
134,1572356640,9328.91,9343.42,9325.53,9325.53,59.93,559553.77,force_direct,
135,1572356700,9318.62,9329.88,9315.09,9328.91,42.09,392421.58,force_direct,
136,1572356760,9328.19,9330.0,9316.92,9318.62,24.83,231533.67,force_direct,
137,1572356820,9321.42,9335.25,9320.31,9328.19,34.11,318133.43,force_direct,
138,1572356880,9309.99,9322.6,9308.94,9321.42,74.55,694308.61,force_direct,
139,1572356940,9324.42,9325.02,9309.13,9309.99,28.87,268920.31,force_direct,
140,1572357000,9329.18,9329.18,9316.77,9324.42,20.47,190839.46,force_direct,
141,1572357060,9342.66,9348.63,9327.12,9329.18,40.04,373946.19,force_direct,
142,1572357120,9353.01,9354.21,9338.83,9342.66,35.52,332030.37,force_direct,
143,1572357180,9338.57,9354.2,9336.47,9353.01,93.78,876532.63,force_direct,
144,1572357240,9340.0,9349.17,9330.0,9338.57,35.95,335684.28,force_direct,
145,1572357300,9336.56,9350.0,9335.56,9340.0,44.78,418401.62,force_direct,
146,1572357360,9325.94,9337.57,9325.34,9336.56,32.61,304370.99,force_direct,
147,1572357420,9329.08,9333.6,9325.79,9325.94,19.01,177365.41,force_direct,
148,1572357480,9334.26,9340.56,9314.05,9329.08,56.3,524818.24,force_direct,
149,1572357540,9338.72,9343.48,9331.68,9334.26,38.86,362835.38,force_direct,
150,1572357600,9330.45,9341.51,9329.1,9338.72,26.08,243430.19,force_direct,
151,1572357660,9319.8,9331.34,9318.39,9330.45,26.02,242543.6,force_direct,
152,1572357720,9328.59,9331.3,9316.09,9319.8,30.53,284553.49,force_direct,
153,1572357780,9334.0,9334.03,9326.3,9328.59,38.42,358429.27,force_direct,
154,1572357840,9334.98,9335.0,9329.97,9334.0,14.62,136467.33,force_direct,
155,1572357900,9336.57,9342.44,9334.11,9334.98,28.26,263906.21,force_direct,
156,1572357960,9326.68,9339.29,9323.25,9336.57,28.44,265339.82,force_direct,
157,1572358020,9318.12,9331.53,9316.99,9326.68,37.84,352834.71,force_direct,
158,1572358080,9325.02,9327.53,9318.12,9318.12,14.35,133812.24,force_direct,
159,1572358140,9320.14,9326.28,9318.55,9325.02,21.76,202841.61,force_direct,
160,1572358200,9311.32,9320.16,9310.37,9320.14,30.87,287506.31,force_direct,
161,1572358260,9319.8,9320.4,9305.55,9311.32,48.02,447171.71,force_direct,
162,1572358320,9315.94,9325.02,9315.94,9319.8,44.12,411249.83,force_direct,
163,1572358380,9316.43,9326.57,9311.0,9315.94,62.76,584708.71,force_direct,
164,1572358440,9302.12,9316.44,9301.47,9316.43,61.95,576603.56,force_direct,
165,1572358500,9319.59,9322.64,9302.02,9302.12,27.74,258360.35,force_direct,
166,1572358560,9331.77,9339.98,9317.46,9319.59,58.83,548710.62,force_direct,
167,1572358620,9325.37,9337.87,9322.06,9331.77,62.58,583832.48,force_direct,
168,1572358680,9328.95,9332.41,9322.96,9325.37,18.4,171626.66,force_direct,
169,1572358740,9325.74,9330.2,9322.63,9328.95,21.88,204103.18,force_direct,
170,1572358800,9329.66,9333.15,9323.3,9325.74,18.48,172404.7,force_direct,
171,1572358860,9339.09,9341.4,9329.46,9329.66,76.2,711343.47,force_direct,
172,1572358920,9337.98,9341.62,9335.0,9339.09,11.4,106428.85,force_direct,
173,1572358980,9340.33,9343.36,9335.97,9337.98,35.02,327034.48,force_direct,
174,1572359040,9333.18,9343.36,9333.18,9340.33,35.62,332748.11,force_direct,
175,1572359100,9327.99,9337.19,9325.02,9333.18,61.82,576750.29,force_direct,
176,1572359160,9321.59,9330.82,9319.22,9327.99,37.78,352232.08,force_direct,
177,1572359220,9318.96,9321.59,9314.04,9321.59,27.43,255592.71,force_direct,
178,1572359280,9322.94,9326.55,9315.15,9318.96,32.86,306261.62,force_direct,
179,1572359340,9329.34,9334.42,9322.35,9322.94,61.47,573529.61,force_direct,
180,1572359400,9335.03,9335.94,9326.69,9329.34,30.85,287886.66,force_direct,
181,1572359460,9332.46,9337.0,9331.45,9335.03,12.22,114095.85,force_direct,
182,1572359520,9337.95,9337.95,9330.4,9332.46,35.58,332072.41,force_direct,
183,1572359580,9336.97,9340.0,9335.38,9337.95,20.89,195103.26,force_direct,
184,1572359640,9343.31,9347.99,9336.94,9336.97,26.67,249168.2,force_direct,
185,1572359700,9345.74,9352.99,9341.03,9343.31,70.2,656115.31,force_direct,
186,1572359760,9343.37,9347.39,9336.63,9345.74,44.05,411536.75,force_direct,
187,1572359820,9335.46,9343.37,9330.0,9343.37,129.54,1209041.09,force_direct,
188,1572359880,9337.65,9338.46,9333.39,9335.46,18.8,175504.28,force_direct,
189,1572359940,9336.78,9338.48,9327.55,9337.65,32.49,303190.54,force_direct,
190,1572360000,9339.83,9345.0,9334.46,9336.78,15.5,144769.08,force_direct,
191,1572360060,9339.43,9344.74,9337.0,9339.83,16.17,150986.77,force_direct,
192,1572360120,9338.32,9340.97,9336.3,9339.43,16.37,152890.71,force_direct,
193,1572360180,9339.86,9342.0,9335.31,9338.32,39.74,371189.44,force_direct,
194,1572360240,9339.98,9341.25,9335.0,9339.86,14.87,138886.55,force_direct,
195,1572360300,9338.77,9344.67,9337.42,9339.98,23.76,221937.72,force_direct,
196,1572360360,9335.57,9340.0,9334.33,9338.77,17.2,160565.86,force_direct,
197,1572360420,9327.93,9337.7,9325.05,9335.57,52.7,491910.06,force_direct,
198,1572360480,9327.32,9331.99,9325.6,9327.93,13.6,126885.08,force_direct,
199,1572360540,9334.82,9335.0,9325.54,9327.32,14.92,139212.14,force_direct,
200,1572360600,9335.56,9337.67,9331.18,9334.82,18.71,174691.41,force_direct,
201,1572360660,9335.62,9338.87,9332.71,9335.56,21.58,201462.72,force_direct,
202,1572360720,9336.21,9338.75,9333.28,9335.62,11.73,109554.21,force_direct,
203,1572360780,9334.4,9340.0,9333.43,9336.21,10.6,98935.24,force_direct,
204,1572360840,9335.0,9339.61,9333.28,9334.4,19.35,180644.0,force_direct,
205,1572360900,9337.31,9338.91,9333.62,9335.0,14.04,131094.07,force_direct,
206,1572360960,9342.94,9344.94,9336.28,9337.31,16.29,152132.76,force_direct,
207,1572361020,9358.43,9359.55,9342.09,9342.94,40.61,379646.81,force_direct,
208,1572361080,9363.36,9372.02,9350.86,9358.43,105.57,988380.79,force_direct,
209,1572361140,9359.33,9370.34,9353.56,9363.36,110.3,1032788.57,force_direct,
210,1572361200,9358.3,9365.01,9355.87,9359.33,53.12,497227.88,force_direct,
211,1572361260,9352.45,9360.0,9336.39,9358.3,100.63,940714.24,force_direct,
212,1572361320,9349.63,9352.45,9340.6,9352.45,66.14,618118.85,force_direct,
213,1572361380,9354.25,9355.02,9344.8,9349.63,24.83,232140.58,force_direct,
214,1572361440,9343.97,9354.79,9343.1,9354.25,13.61,127233.46,force_direct,
215,1572361500,9345.06,9352.12,9342.0,9343.97,40.71,380527.39,force_direct,
216,1572361560,9348.05,9351.0,9340.0,9345.06,22.08,206352.12,force_direct,
217,1572361620,9343.9,9349.75,9340.01,9348.05,21.78,203539.94,force_direct,
218,1572361680,9342.15,9347.54,9340.28,9343.9,24.41,228053.82,force_direct,
219,1572361740,9348.73,9349.88,9342.15,9342.15,18.78,175534.03,force_direct,
220,1572361800,9355.78,9356.57,9347.9,9348.73,10.84,101403.31,force_direct,
221,1572361860,9349.24,9356.47,9346.55,9355.78,21.09,197216.66,force_direct,
222,1572361920,9350.6,9353.12,9342.81,9349.24,49.95,466918.12,force_direct,
223,1572361980,9350.54,9352.4,9347.22,9350.6,25.64,239765.3,force_direct,
224,1572362040,9352.92,9354.38,9350.0,9350.54,26.02,243312.64,force_direct,
225,1572362100,9344.92,9353.14,9343.06,9352.92,30.66,286596.59,force_direct,
226,1572362160,9347.79,9349.54,9342.03,9344.92,18.23,170387.97,force_direct,
227,1572362220,9344.29,9347.79,9340.86,9347.79,11.78,110063.92,force_direct,
228,1572362280,9337.46,9344.29,9330.07,9344.29,27.96,261037.19,force_direct,
229,1572362340,9329.84,9337.46,9328.05,9337.46,16.57,154664.54,force_direct,
230,1572362400,9336.34,9340.65,9329.66,9329.84,28.8,268906.16,force_direct,
231,1572362460,9331.46,9337.6,9329.01,9336.34,21.3,198774.96,force_direct,
232,1572362520,9325.46,9333.59,9322.42,9331.46,14.83,138389.59,force_direct,
233,1572362580,9325.1,9328.16,9318.15,9325.46,38.98,363416.16,force_direct,
234,1572362640,9330.82,9336.66,9320.58,9325.1,24.01,223987.37,force_direct,
235,1572362700,9331.25,9335.81,9326.87,9330.82,20.25,189002.0,force_direct,
236,1572362760,9328.72,9333.33,9325.66,9331.25,19.28,179831.08,force_direct,
237,1572362820,9331.55,9335.89,9325.0,9328.72,20.55,191808.82,force_direct,
238,1572362880,9330.0,9338.99,9329.44,9331.55,28.07,262084.57,force_direct,
239,1572362940,9327.04,9334.64,9317.12,9330.0,68.53,638787.59,force_direct,
240,1572363000,9314.11,9330.0,9313.0,9327.04,25.32,235973.9,force_direct,
241,1572363060,9317.38,9321.57,9313.0,9314.11,29.42,274032.36,force_direct,
242,1572363120,9313.0,9322.63,9313.0,9317.38,12.09,112614.25,force_direct,
243,1572363180,9309.45,9315.53,9305.03,9313.0,21.5,200185.77,force_direct,
244,1572363240,9336.03,9338.85,9306.3,9309.45,74.43,693872.11,force_direct,
245,1572363300,9348.24,9351.47,9336.03,9336.03,56.73,530188.48,force_direct,
246,1572363360,9340.79,9350.38,9335.1,9348.24,26.91,251456.23,force_direct,
247,1572363420,9345.44,9348.58,9340.03,9340.79,26.35,246234.26,force_direct,
248,1572363480,9337.03,9347.79,9335.43,9345.44,48.33,451473.34,force_direct,
249,1572363540,9335.77,9342.99,9333.04,9337.03,23.42,218640.98,force_direct,
250,1572363600,9331.26,9337.7,9323.99,9335.77,38.27,357126.33,force_direct,
251,1572363660,9327.53,9335.39,9327.52,9331.26,20.9,195100.21,force_direct,
252,1572363720,9328.3,9330.82,9327.07,9327.53,8.458,78900.27,force_direct,
253,1572363780,9319.14,9328.3,9315.18,9328.3,17.43,162505.77,force_direct,
254,1572363840,9328.7,9329.63,9318.66,9319.14,32.79,305672.35,force_direct,
255,1572363900,9330.0,9333.0,9326.46,9328.7,18.85,175859.47,force_direct,
256,1572363960,9344.43,9346.51,9327.94,9330.0,48.66,454362.07,force_direct,
257,1572364020,9339.96,9347.35,9335.68,9344.43,33.61,313995.04,force_direct,
258,1572364080,9341.65,9345.75,9335.34,9339.96,10.93,102086.94,force_direct,
259,1572364140,9341.55,9344.99,9334.0,9341.65,16.64,155410.01,force_direct,
260,1572364200,9339.18,9343.42,9333.87,9341.55,13.43,125404.62,force_direct,
261,1572364260,9336.96,9341.85,9332.61,9339.18,19.35,180646.59,force_direct,
262,1572364320,9333.37,9339.54,9332.72,9336.96,10.87,101502.35,force_direct,
263,1572364380,9341.88,9343.61,9333.37,9333.37,15.5,144792.94,force_direct,
264,1572364440,9345.01,9348.66,9340.77,9341.88,20.5,191536.48,force_direct,
265,1572364500,9351.74,9354.85,9344.23,9345.01,43.35,405307.95,force_direct,
266,1572364560,9346.4,9354.99,9345.0,9351.74,16.56,154873.6,force_direct,
267,1572364620,9345.82,9351.74,9342.44,9346.4,21.29,199034.13,force_direct,
268,1572364680,9343.37,9347.59,9342.05,9345.82,17.36,162189.33,force_direct,
269,1572364740,9340.06,9346.57,9340.0,9343.37,31.63,295557.3,force_direct,
270,1572364800,9336.07,9341.73,9335.0,9340.06,14.67,137018.82,force_direct,
271,1572364860,9331.77,9338.43,9330.0,9336.07,19.74,184199.68,force_direct,
272,1572364920,9338.29,9340.0,9330.01,9331.77,24.68,230469.24,force_direct,
273,1572364980,9340.04,9341.19,9335.38,9338.29,21.01,196209.6,force_direct,
274,1572365040,9343.08,9345.35,9339.6,9340.04,18.47,172568.79,force_direct,
275,1572365100,9353.41,9355.0,9339.69,9343.08,76.01,710375.75,force_direct,
276,1572365160,9354.62,9355.43,9347.04,9353.41,19.87,185874.89,force_direct,
277,1572365220,9343.74,9354.62,9336.89,9354.62,49.28,460524.38,force_direct,
278,1572365280,9340.38,9343.74,9337.87,9343.74,19.22,179554.08,force_direct,
279,1572365340,9330.4,9340.38,9327.99,9340.38,17.6,164326.02,force_direct,
280,1572365400,9324.14,9330.4,9321.74,9330.4,49.6,462569.52,force_direct,
281,1572365460,9332.47,9336.6,9323.06,9324.14,34.4,320924.52,force_direct,
282,1572365520,9325.7,9332.47,9317.03,9332.47,41.8,389764.59,force_direct,
283,1572365580,9317.41,9325.7,9317.0,9325.7,45.37,422805.21,force_direct,
284,1572365640,9307.02,9319.18,9301.03,9317.41,84.89,790262.83,force_direct,
285,1572365700,9313.91,9313.91,9300.01,9307.02,98.44,916238.91,force_direct,
286,1572365760,9301.45,9318.2,9293.45,9313.91,84.53,786242.57,force_direct,
287,1572365820,9297.77,9305.27,9283.23,9301.45,252.02,2342978.56,force_direct,
288,1572365880,9304.12,9310.02,9297.76,9297.77,150.83,1403107.71,force_direct,
289,1572365940,9308.9,9315.0,9301.12,9304.12,27.93,259980.32,force_direct,
290,1572366000,9295.47,9308.9,9293.54,9308.9,35.2,327401.18,force_direct,
291,1572366060,9291.99,9295.48,9256.91,9295.47,221.51,2055696.18,force_direct,
292,1572366120,9289.47,9295.48,9285.05,9291.99,60.42,561346.34,force_direct,
293,1572366180,9303.65,9306.12,9287.66,9289.47,131.42,1221608.16,force_direct,
294,1572366240,9290.0,9306.11,9287.22,9303.65,29.61,275330.5,force_direct,
295,1572366300,9292.54,9299.75,9286.17,9290.0,22.96,213392.8,force_direct,
296,1572366360,9296.96,9297.71,9290.0,9292.54,20.94,194675.8,force_direct,
297,1572366420,9314.42,9314.43,9295.2,9296.96,64.13,596694.14,force_direct,
298,1572366480,9321.25,9324.68,9310.84,9314.42,35.81,333685.19,force_direct,
299,1572366540,9324.76,9327.52,9317.89,9321.25,58.52,545595.62,force_direct,
300,1572366600,9324.76,9329.04,9318.69,9324.76,39.06,364221.94,force_direct,
301,1572366660,9333.98,9336.4,9320.84,9324.76,56.39,526172.0,force_direct,
302,1572366720,9333.4,9348.71,9330.01,9333.98,102.55,957893.02,force_direct,
303,1572366780,9323.77,9342.94,9321.78,9333.4,60.82,567832.27,force_direct,
304,1572366840,9326.49,9331.02,9320.78,9323.77,27.55,256937.44,force_direct,
305,1572366900,9313.79,9327.49,9311.58,9326.49,26.74,249201.66,force_direct,
306,1572366960,9319.78,9322.26,9311.0,9313.79,31.85,296729.94,force_direct,
307,1572367020,9319.06,9321.71,9311.51,9319.78,21.96,204615.77,force_direct,
308,1572367080,9322.54,9325.48,9318.17,9319.06,20.08,187190.43,force_direct,
309,1572367140,9322.67,9325.17,9319.98,9322.54,16.24,151405.01,force_direct,
310,1572367200,9325.29,9327.52,9316.83,9322.67,16.19,150967.86,force_direct,
311,1572367260,9331.51,9337.15,9325.29,9325.29,33.98,317014.71,force_direct,
312,1572367320,9335.18,9337.27,9329.02,9331.51,22.12,206498.35,force_direct,
313,1572367380,9329.49,9337.26,9327.19,9335.18,24.16,225483.78,force_direct,
314,1572367440,9323.21,9329.5,9321.33,9329.49,20.31,189373.76,force_direct,
315,1572367500,9317.91,9326.02,9317.25,9323.21,17.1,159423.35,force_direct,
316,1572367560,9316.64,9320.94,9312.56,9317.91,17.76,165454.6,force_direct,
317,1572367620,9310.95,9318.49,9308.5,9316.64,24.13,224753.26,force_direct,
318,1572367680,9312.0,9314.07,9301.39,9310.95,44.34,412758.63,force_direct,
319,1572367740,9310.0,9317.36,9306.39,9312.0,152.1,1416128.03,force_direct,
320,1572367800,9319.33,9321.12,9306.63,9310.0,19.56,182148.14,force_direct,
321,1572367860,9317.09,9321.91,9306.01,9319.33,22.77,212071.07,force_direct,
322,1572367920,9306.71,9317.11,9303.1,9317.09,18.68,173884.47,force_direct,
323,1572367980,9294.26,9306.71,9286.39,9306.71,77.04,716174.54,force_direct,
324,1572368040,9295.8,9301.2,9292.0,9294.26,32.93,306173.77,force_direct,
325,1572368100,9306.55,9308.22,9292.05,9295.8,24.2,225066.01,force_direct,
326,1572368160,9310.39,9313.77,9302.43,9306.55,16.64,154873.69,force_direct,
327,1572368220,9311.66,9321.45,9308.38,9310.39,73.58,685423.94,force_direct,
328,1572368280,9308.18,9319.41,9306.1,9311.66,27.33,254448.28,force_direct,
329,1572368340,9301.84,9309.95,9301.03,9308.18,13.26,123429.94,force_direct,
330,1572368400,9298.5,9307.8,9297.52,9301.84,36.0,334845.82,force_direct,
