,time,close,high,low,open,volumefrom,volumeto,conversionType,conversionSymbol
54,1572685200,9206.92,9206.93,9200.03,9202.01,12.95,119220.03,force_direct,
55,1572685260,9207.73,9208.61,9204.56,9206.92,15.44,142120.59,force_direct,
56,1572685320,9211.58,9212.97,9206.96,9207.73,13.02,119873.9,force_direct,
57,1572685380,9212.69,9215.0,9210.98,9211.58,9.132,84132.18,force_direct,
58,1572685440,9210.04,9212.89,9208.16,9212.69,8.924,82206.42,force_direct,
59,1572685500,9210.04,9211.41,9208.33,9210.04,9.7,89333.21,force_direct,
60,1572685560,9211.94,9213.72,9208.88,9210.04,8.342,76842.09,force_direct,
61,1572685620,9210.76,9214.0,9209.17,9211.94,6.818,62809.07,force_direct,
62,1572685680,9214.09,9215.0,9209.18,9210.76,11.65,107349.78,force_direct,
63,1572685740,9211.03,9215.0,9209.01,9214.09,12.3,113356.4,force_direct,
64,1572685800,9216.29,9216.3,9209.12,9211.03,9.321,85872.48,force_direct,
65,1572685860,9216.0,9216.66,9211.93,9216.29,7.382,68024.13,force_direct,
66,1572685920,9207.83,9216.0,9206.85,9216.0,17.61,162160.2,force_direct,
67,1572685980,9203.98,9209.71,9202.0,9207.83,10.77,99114.42,force_direct,
68,1572686040,9209.3,9211.93,9202.77,9203.98,9.371,86273.08,force_direct,
69,1572686100,9209.64,9211.02,9207.01,9209.3,7.316,67371.73,force_direct,
70,1572686160,9215.04,9217.96,9209.04,9209.64,12.39,114127.92,force_direct,
71,1572686220,9218.23,9219.38,9214.03,9215.04,13.15,121176.51,force_direct,
72,1572686280,9215.5,9220.87,9214.14,9218.23,18.73,172685.6,force_direct,
73,1572686340,9219.76,9219.78,9212.77,9215.5,10.36,95452.42,force_direct,
74,1572686400,9217.1,9224.35,9217.09,9219.76,16.37,150951.71,force_direct,
75,1572686460,9216.76,9220.49,9213.2,9217.1,17.76,163745.93,force_direct,
76,1572686520,9220.32,9220.71,9213.33,9216.76,8.65,79727.66,force_direct,
77,1572686580,9221.98,9222.7,9220.0,9220.32,9.272,85491.69,force_direct,
78,1572686640,9220.0,9222.65,9220.0,9221.98,9.909,91370.63,force_direct,
79,1572686700,9216.91,9220.99,9215.84,9220.0,31.39,289296.58,force_direct,
80,1572686760,9212.36,9217.0,9211.41,9216.91,17.8,164050.1,force_direct,
81,1572686820,9212.87,9213.67,9207.5,9212.36,12.75,117469.76,force_direct,
82,1572686880,9218.36,9219.91,9210.11,9212.87,5.954,54869.29,force_direct,
83,1572686940,9219.36,9221.13,9216.04,9218.36,13.35,123092.56,force_direct,
84,1572687000,9218.13,9220.0,9216.26,9219.36,8.547,78787.48,force_direct,
85,1572687060,9211.1,9218.13,9207.8,9218.13,10.57,97418.36,force_direct,
86,1572687120,9211.7,9215.07,9210.47,9211.1,8.18,75367.97,force_direct,
87,1572687180,9213.99,9214.08,9211.7,9211.7,8.915,82131.28,force_direct,
88,1572687240,9218.3,9219.59,9213.19,9213.99,9.758,89923.33,force_direct,
89,1572687300,9215.47,9218.41,9214.2,9218.3,5.625,51842.96,force_direct,
90,1572687360,9215.33,9217.92,9213.79,9215.47,6.652,61303.01,force_direct,
91,1572687420,9214.93,9215.97,9213.65,9215.33,8.663,79825.02,force_direct,
92,1572687480,9220.87,9221.78,9213.91,9214.93,9.881,91085.08,force_direct,
93,1572687540,9213.84,9221.93,9213.1,9220.87,14.33,132081.69,force_direct,
94,1572687600,9217.0,9221.24,9213.84,9213.84,12.43,114587.17,force_direct,
95,1572687660,9218.77,9221.88,9217.0,9217.0,18.0,165940.4,force_direct,
96,1572687720,9217.41,9219.94,9213.0,9218.77,7.341,67661.03,force_direct,
97,1572687780,9215.68,9217.41,9213.43,9217.41,6.687,61623.25,force_direct,
98,1572687840,9214.12,9215.78,9213.01,9215.68,7.821,72073.39,force_direct,
99,1572687900,9215.5,9215.59,9213.01,9214.12,5.287,48708.69,force_direct,
100,1572687960,9217.41,9217.41,9213.08,9215.5,6.36,58614.95,force_direct,
101,1572688020,9217.12,9218.84,9215.59,9217.41,6.147,56657.93,force_direct,
102,1572688080,9210.48,9217.13,9210.06,9217.12,11.79,108592.55,force_direct,
103,1572688140,9209.97,9212.42,9207.44,9210.48,8.565,78891.29,force_direct,
104,1572688200,9210.2,9212.18,9204.07,9209.97,34.65,319035.49,force_direct,
105,1572688260,9207.69,9210.81,9206.33,9210.2,8.828,81292.14,force_direct,
106,1572688320,9208.64,9211.69,9206.65,9207.69,9.277,85440.41,force_direct,
107,1572688380,9209.55,9210.0,9205.05,9208.64,8.652,79657.89,force_direct,
108,1572688440,9210.01,9213.48,9209.08,9209.55,9.62,88610.95,force_direct,
109,1572688500,9208.82,9210.93,9203.05,9210.01,14.32,131880.55,force_direct,
110,1572688560,9212.73,9212.73,9207.01,9208.82,11.07,101931.14,force_direct,
111,1572688620,9207.62,9213.57,9205.04,9212.73,9.728,89589.62,force_direct,
112,1572688680,9207.93,9211.57,9206.02,9207.62,10.01,92179.9,force_direct,
113,1572688740,9208.9,9211.37,9207.54,9207.93,6.537,60203.89,force_direct,
114,1572688800,9206.08,9210.76,9203.27,9208.9,11.27,103765.79,force_direct,
115,1572688860,9206.22,9207.58,9201.55,9206.08,10.67,98239.15,force_direct,
116,1572688920,9205.38,9207.82,9205.0,9206.22,6.144,56558.66,force_direct,
117,1572688980,9207.95,9208.51,9205.38,9205.38,6.303,58028.85,force_direct,
118,1572689040,9206.96,9208.56,9205.0,9207.95,9.509,87550.45,force_direct,
119,1572689100,9205.0,9206.96,9204.01,9206.96,9.717,89448.14,force_direct,
120,1572689160,9205.15,9207.29,9204.0,9205.0,7.748,71321.85,force_direct,
121,1572689220,9206.0,9206.0,9205.0,9205.15,6.67,61406.04,force_direct,
122,1572689280,9208.22,9209.85,9206.0,9206.0,8.794,80974.04,force_direct,
123,1572689340,9208.26,9209.83,9206.67,9208.22,6.613,60892.12,force_direct,
124,1572689400,9208.41,9208.42,9207.51,9208.26,8.776,80813.99,force_direct,
125,1572689460,9208.42,9208.42,9207.49,9208.41,8.416,77491.05,force_direct,
126,1572689520,9206.88,9208.42,9206.43,9208.42,7.887,72622.08,force_direct,
127,1572689580,9209.03,9210.0,9206.88,9206.88,7.934,73065.35,force_direct,
128,1572689640,9213.36,9213.5,9209.0,9209.03,8.336,76776.85,force_direct,
129,1572689700,9215.75,9218.47,9212.69,9213.36,37.94,349655.36,force_direct,
130,1572689760,9218.5,9218.52,9215.02,9215.75,6.483,59745.56,force_direct,
131,1572689820,9217.01,9219.3,9215.0,9218.5,19.35,178318.99,force_direct,
132,1572689880,9215.0,9218.75,9215.0,9217.01,16.41,151226.21,force_direct,
133,1572689940,9213.9,9217.34,9212.29,9215.0,17.31,159546.04,force_direct,
134,1572690000,9213.18,9216.5,9210.03,9213.9,9.869,90926.08,force_direct,
135,1572690060,9215.06,9215.59,9211.54,9213.18,12.42,114407.55,force_direct,
136,1572690120,9216.37,9218.63,9215.0,9215.06,6.066,55910.49,force_direct,
137,1572690180,9215.0,9218.96,9210.37,9216.37,52.03,479420.55,force_direct,
138,1572690240,9215.0,9216.01,9210.52,9215.0,15.33,141270.13,force_direct,
139,1572690300,9210.18,9215.0,9210.0,9215.0,15.42,141991.07,force_direct,
140,1572690360,9206.45,9212.88,9206.4,9210.18,22.6,208182.54,force_direct,
141,1572690420,9214.72,9215.04,9206.45,9206.45,6.341,58407.84,force_direct,
142,1572690480,9211.55,9214.72,9209.85,9214.72,7.594,69959.69,force_direct,
143,1572690540,9210.49,9212.74,9208.02,9211.55,7.08,65206.32,force_direct,
144,1572690600,9210.87,9211.94,9206.97,9210.49,8.532,78579.28,force_direct,
145,1572690660,9207.06,9211.47,9206.97,9210.87,7.79,71733.86,force_direct,
146,1572690720,9207.56,9210.13,9206.97,9207.06,8.638,79537.96,force_direct,
147,1572690780,9208.01,9210.0,9206.97,9207.56,17.83,164188.61,force_direct,
148,1572690840,9207.98,9210.21,9207.27,9208.01,5.361,49364.44,force_direct,
149,1572690900,9210.65,9210.91,9207.32,9207.98,7.371,67874.26,force_direct,
150,1572690960,9216.38,9220.59,9210.65,9210.65,42.96,395983.49,force_direct,
151,1572691020,9216.79,9219.61,9212.36,9216.38,21.94,202169.99,force_direct,
152,1572691080,9214.49,9216.83,9212.85,9216.79,9.752,89857.66,force_direct,
153,1572691140,9215.31,9217.92,9212.93,9214.49,10.12,93239.43,force_direct,
154,1572691200,9213.89,9217.0,9213.31,9215.31,22.78,209923.6,force_direct,
155,1572691260,9213.73,9216.75,9213.03,9213.89,10.62,97860.83,force_direct,
156,1572691320,9213.73,9213.74,9212.5,9213.73,7.824,72088.93,force_direct,
157,1572691380,9218.02,9218.78,9213.72,9213.73,12.96,119411.35,force_direct,
158,1572691440,9219.84,9221.0,9218.02,9218.02,15.69,144679.76,force_direct,
159,1572691500,9220.0,9220.85,9217.4,9219.84,13.36,123122.55,force_direct,
160,1572691560,9218.14,9220.0,9215.48,9220.0,8.955,82540.47,force_direct,
161,1572691620,9217.51,9218.26,9215.24,9218.14,7.527,69384.09,force_direct,
162,1572691680,9218.3,9219.47,9217.15,9217.51,7.599,70052.9,force_direct,
163,1572691740,9218.2,9218.33,9217.3,9218.3,8.568,78980.68,force_direct,
164,1572691800,9217.61,9218.32,9217.22,9218.2,15.51,142985.43,force_direct,
165,1572691860,9216.55,9218.2,9216.0,9217.61,7.272,67028.35,force_direct,
166,1572691920,9216.0,9218.13,9215.6,9216.55,6.62,61012.61,force_direct,
167,1572691980,9212.89,9216.0,9212.6,9216.0,6.59,60724.22,force_direct,
168,1572692040,9212.99,9214.5,9211.38,9212.89,8.082,74458.2,force_direct,
169,1572692100,9212.99,9212.99,9211.41,9212.99,5.336,49158.81,force_direct,
170,1572692160,9211.48,9212.99,9209.84,9212.99,14.17,130526.14,force_direct,
171,1572692220,9215.48,9215.48,9207.42,9211.48,15.48,142545.35,force_direct,
172,1572692280,9215.98,9217.6,9213.41,9215.48,7.04,64880.68,force_direct,
173,1572692340,9214.91,9216.82,9211.98,9215.98,8.545,78744.41,force_direct,
174,1572692400,9219.03,9221.69,9214.84,9214.91,29.35,270590.64,force_direct,
175,1572692460,9221.88,9221.88,9218.13,9219.03,19.34,178312.0,force_direct,
176,1572692520,9224.78,9224.99,9221.08,9221.88,16.29,150247.0,force_direct,
177,1572692580,9227.62,9227.62,9221.0,9224.78,13.52,124685.74,force_direct,
178,1572692640,9234.25,9235.0,9226.8,9227.62,49.64,458225.68,force_direct,
179,1572692700,9246.88,9255.0,9232.82,9234.25,100.18,926356.2,force_direct,
180,1572692760,9236.75,9250.06,9232.94,9246.88,30.49,281669.62,force_direct,
181,1572692820,9233.07,9236.97,9225.0,9236.75,27.97,258207.53,force_direct,
182,1572692880,9229.44,9234.41,9227.32,9233.07,6.671,61585.35,force_direct,
183,1572692940,9226.14,9229.44,9217.71,9229.44,13.84,127610.07,force_direct,
184,1572693000,9232.36,9236.34,9225.25,9226.14,8.758,80850.01,force_direct,
185,1572693060,9228.77,9237.0,9228.74,9232.36,14.87,137346.93,force_direct,
186,1572693120,9222.78,9231.78,9221.05,9228.77,13.44,123961.03,force_direct,
187,1572693180,9234.27,9236.8,9222.78,9222.78,10.77,99408.22,force_direct,
188,1572693240,9232.59,9235.97,9228.2,9234.27,13.61,125645.68,force_direct,
189,1572693300,9242.15,9248.58,9232.55,9232.59,26.27,242746.56,force_direct,
190,1572693360,9238.1,9244.93,9235.66,9242.15,20.22,186775.44,force_direct,
191,1572693420,9241.32,9245.0,9237.31,9238.1,27.27,252023.88,force_direct,
192,1572693480,9245.8,9248.1,9240.13,9241.32,19.75,182559.26,force_direct,
193,1572693540,9236.12,9247.55,9235.66,9245.8,25.05,231534.96,force_direct,
194,1572693600,9232.93,9237.17,9232.83,9236.12,16.81,155227.65,force_direct,
195,1572693660,9244.6,9244.61,9230.26,9232.93,24.71,228195.3,force_direct,
196,1572693720,9237.64,9244.81,9237.19,9244.6,7.608,70300.33,force_direct,
197,1572693780,9236.96,9237.66,9235.46,9237.64,7.419,68531.3,force_direct,
198,1572693840,9237.71,9239.99,9235.91,9236.96,12.69,117258.58,force_direct,
199,1572693900,9241.3,9244.99,9237.0,9237.71,7.854,72572.04,force_direct,
200,1572693960,9238.86,9244.92,9237.87,9241.3,14.14,130660.86,force_direct,
201,1572694020,9233.25,9239.82,9231.86,9238.86,9.42,86999.22,force_direct,
202,1572694080,9231.79,9234.97,9230.34,9233.25,27.17,250850.96,force_direct,
203,1572694140,9240.24,9243.31,9231.57,9231.79,16.14,149114.23,force_direct,
204,1572694200,9232.4,9241.92,9231.57,9240.24,11.39,105198.79,force_direct,
205,1572694260,9233.86,9236.51,9229.1,9232.4,22.23,205235.37,force_direct,
206,1572694320,9237.82,9240.28,9233.86,9233.86,6.965,64345.79,force_direct,
207,1572694380,9228.86,9238.04,9228.0,9237.82,12.51,115433.6,force_direct,
208,1572694440,9229.6,9232.74,9228.24,9228.86,12.21,112713.38,force_direct,
209,1572694500,9227.35,9230.03,9225.27,9229.6,19.95,184118.31,force_direct,
210,1572694560,9231.31,9232.0,9227.35,9227.35,8.317,76766.24,force_direct,
211,1572694620,9232.73,9239.82,9231.1,9231.31,11.01,101650.74,force_direct,
212,1572694680,9238.44,9239.96,9231.98,9232.73,14.34,132450.52,force_direct,
213,1572694740,9237.0,9241.82,9237.0,9238.44,11.4,105344.3,force_direct,
214,1572694800,9240.0,9241.76,9237.0,9237.0,12.9,119139.73,force_direct,
215,1572694860,9237.95,9240.47,9237.0,9240.0,6.745,62314.01,force_direct,
216,1572694920,9241.5,9243.78,9237.47,9237.95,30.51,281948.59,force_direct,
217,1572694980,9243.05,9246.94,9240.0,9241.5,14.7,135905.77,force_direct,
218,1572695040,9235.58,9244.84,9235.58,9243.05,19.48,180011.72,force_direct,
219,1572695100,9239.5,9240.74,9234.33,9235.58,8.855,81800.55,force_direct,
220,1572695160,9244.12,9246.55,9239.02,9239.5,21.67,200319.58,force_direct,
221,1572695220,9246.9,9246.92,9244.12,9244.12,12.44,115054.04,force_direct,
222,1572695280,9243.08,9248.0,9242.11,9246.9,22.13,204645.45,force_direct,
223,1572695340,9242.98,9248.43,9242.17,9243.08,27.61,255256.01,force_direct,
224,1572695400,9244.97,9246.78,9239.43,9242.98,26.01,240386.48,force_direct,
225,1572695460,9243.57,9247.62,9241.28,9244.97,11.76,108693.03,force_direct,
226,1572695520,9235.65,9244.64,9234.58,9243.57,22.89,211504.09,force_direct,
227,1572695580,9231.29,9236.12,9230.0,9235.65,21.88,202005.94,force_direct,
228,1572695640,9240.64,9242.67,9230.21,9231.29,25.75,237798.2,force_direct,
229,1572695700,9236.76,9241.18,9235.5,9240.64,5.635,52051.76,force_direct,
230,1572695760,9240.02,9244.08,9236.15,9236.76,21.1,194937.31,force_direct,
231,1572695820,9241.83,9243.86,9240.0,9240.02,11.99,110831.38,force_direct,
232,1572695880,9240.98,9242.9,9240.55,9241.83,7.799,72073.36,force_direct,
233,1572695940,9241.14,9244.24,9235.0,9240.98,26.38,243701.84,force_direct,
234,1572696000,9246.37,9248.52,9241.14,9241.14,12.79,118205.89,force_direct,
235,1572696060,9249.94,9250.0,9245.0,9246.37,23.23,214868.41,force_direct,
236,1572696120,9297.08,9331.41,9248.82,9249.94,375.87,3493699.18,force_direct,
237,1572696180,9306.2,9319.76,9294.13,9297.08,201.93,1878997.16,force_direct,
238,1572696240,9232.67,9314.74,9231.0,9306.2,294.18,2726164.12,force_direct,
239,1572696300,9236.74,9248.55,9201.02,9232.67,368.25,3397709.44,force_direct,
240,1572696360,9251.73,9275.73,9230.19,9236.74,149.72,1385480.46,force_direct,
241,1572696420,9239.1,9258.09,9230.0,9251.73,72.85,673418.97,force_direct,
242,1572696480,9249.97,9265.28,9232.5,9239.1,39.09,361511.38,force_direct,
243,1572696540,9260.09,9260.09,9242.85,9249.97,37.45,346492.61,force_direct,
244,1572696600,9248.79,9261.02,9246.17,9260.09,42.56,393791.69,force_direct,
245,1572696660,9259.4,9259.4,9247.81,9248.79,16.94,156710.05,force_direct,
246,1572696720,9252.3,9265.0,9250.05,9259.4,38.11,352834.22,force_direct,
247,1572696780,9251.19,9259.16,9250.48,9252.3,13.74,127146.89,force_direct,
248,1572696840,9259.43,9264.56,9251.19,9251.19,20.32,188086.79,force_direct,
249,1572696900,9253.69,9265.74,9253.0,9259.43,48.28,447004.86,force_direct,
250,1572696960,9254.42,9259.63,9251.03,9253.69,18.56,171807.07,force_direct,
251,1572697020,9253.4,9259.92,9252.27,9254.42,29.05,268899.59,force_direct,
252,1572697080,9247.29,9256.15,9245.14,9253.4,31.93,295340.66,force_direct,
253,1572697140,9246.08,9252.69,9242.21,9247.29,21.48,198651.1,force_direct,
254,1572697200,9246.96,9258.17,9245.0,9246.08,29.64,274226.61,force_direct,
255,1572697260,9254.84,9257.98,9246.92,9246.96,24.55,227137.66,force_direct,
256,1572697320,9249.34,9257.91,9249.13,9254.84,40.02,370332.41,force_direct,
257,1572697380,9250.45,9252.94,9249.0,9249.34,14.01,129563.82,force_direct,
258,1572697440,9254.36,9256.32,9250.18,9250.45,17.12,158442.41,force_direct,
259,1572697500,9256.01,9256.96,9250.28,9254.36,34.39,318252.35,force_direct,
260,1572697560,9260.46,9265.32,9254.96,9256.01,43.34,401425.13,force_direct,
261,1572697620,9261.75,9262.42,9259.0,9260.46,21.97,203457.33,force_direct,
262,1572697680,9263.77,9266.66,9260.35,9261.75,30.23,280016.06,force_direct,
263,1572697740,9260.98,9264.0,9260.98,9263.77,44.49,412111.06,force_direct,
264,1572697800,9260.07,9264.0,9260.0,9260.98,28.48,263759.47,force_direct,
265,1572697860,9254.72,9261.62,9253.86,9260.07,17.22,159425.8,force_direct,
266,1572697920,9257.49,9258.57,9254.3,9254.72,19.76,182877.72,force_direct,
267,1572697980,9272.16,9282.74,9254.74,9257.49,113.58,1052484.82,force_direct,
268,1572698040,9269.98,9285.89,9269.84,9272.16,98.1,910305.68,force_direct,
269,1572698100,9271.24,9276.86,9267.05,9269.98,28.58,264969.53,force_direct,
270,1572698160,9277.57,9281.05,9271.22,9271.24,14.34,132990.71,force_direct,
271,1572698220,9274.66,9279.96,9269.01,9277.57,39.07,362262.97,force_direct,
272,1572698280,9279.83,9282.15,9274.66,9274.66,16.64,154364.43,force_direct,
273,1572698340,9279.94,9281.06,9272.85,9279.83,19.83,184001.26,force_direct,
274,1572698400,9275.39,9279.94,9275.29,9279.94,15.22,141147.65,force_direct,
275,1572698460,9270.89,9276.77,9268.0,9275.39,47.83,443427.44,force_direct,
276,1572698520,9270.06,9272.65,9270.0,9270.89,16.59,153761.83,force_direct,
277,1572698580,9280.04,9280.04,9270.06,9270.06,28.24,261923.71,force_direct,
278,1572698640,9280.44,9283.17,9280.0,9280.04,33.81,313807.88,force_direct,
279,1572698700,9282.0,9286.37,9276.84,9280.44,33.13,307507.06,force_direct,
280,1572698760,9281.21,9286.12,9280.0,9282.0,20.9,193960.48,force_direct,
281,1572698820,9292.33,9300.0,9280.25,9281.21,139.52,1296504.03,force_direct,
282,1572698880,9304.38,9310.0,9291.05,9292.33,141.08,1312644.72,force_direct,
283,1572698940,9301.26,9307.85,9292.32,9304.38,47.88,445260.26,force_direct,
284,1572699000,9288.31,9302.77,9284.26,9301.26,40.95,380530.82,force_direct,
285,1572699060,9293.66,9295.61,9284.71,9288.31,38.53,357931.7,force_direct,
286,1572699120,9296.17,9297.59,9287.21,9293.66,142.93,1328054.93,force_direct,
287,1572699180,9290.82,9296.19,9284.99,9296.17,46.64,433334.71,force_direct,
288,1572699240,9298.2,9300.38,9285.9,9290.82,46.62,433420.38,force_direct,
289,1572699300,9308.29,9315.65,9298.2,9298.2,65.17,606682.89,force_direct,
290,1572699360,9307.06,9310.93,9305.0,9308.29,34.3,319291.67,force_direct,
291,1572699420,9308.9,9309.95,9301.89,9307.06,27.74,258157.7,force_direct,
292,1572699480,9347.83,9350.0,9308.89,9308.9,268.5,2506822.75,force_direct,
293,1572699540,9323.54,9348.39,9312.78,9347.83,105.37,983290.71,force_direct,
294,1572699600,9339.99,9345.53,9320.75,9323.54,67.31,628422.56,force_direct,
295,1572699660,9336.47,9347.65,9334.24,9339.99,59.49,555690.66,force_direct,
296,1572699720,9358.46,9359.01,9331.77,9336.47,109.56,1023911.06,force_direct,
297,1572699780,9362.97,9373.74,9355.4,9358.46,105.99,992517.61,force_direct,
298,1572699840,9343.6,9364.58,9342.21,9362.97,100.03,935379.18,force_direct,
299,1572699900,9340.08,9347.99,9335.63,9343.6,34.43,321676.3,force_direct,
300,1572699960,9348.21,9349.0,9332.39,9340.08,65.16,608617.44,force_direct,
301,1572700020,9346.67,9360.0,9344.0,9348.21,132.89,1242531.05,force_direct,
302,1572700080,9336.5,9346.67,9335.73,9346.67,84.67,790823.77,force_direct,
303,1572700140,9343.79,9346.09,9334.21,9336.5,68.77,642321.07,force_direct,
304,1572700200,9335.28,9347.35,9334.2,9343.79,30.65,286260.81,force_direct,
305,1572700260,9315.07,9337.29,9311.9,9335.28,70.04,653040.85,force_direct,
306,1572700320,9314.79,9323.99,9311.9,9315.07,55.4,516194.25,force_direct,
307,1572700380,9300.6,9314.79,9291.29,9314.79,157.34,1463837.69,force_direct,
308,1572700440,9302.84,9311.93,9300.22,9300.6,41.19,383291.6,force_direct,
309,1572700500,9318.18,9324.98,9302.62,9302.84,36.61,341074.21,force_direct,
310,1572700560,9311.19,9319.92,9311.0,9318.18,31.14,290053.77,force_direct,
311,1572700620,9307.17,9314.65,9307.0,9311.19,31.76,295769.27,force_direct,
312,1572700680,9311.39,9314.07,9301.76,9307.17,37.45,348419.84,force_direct,
313,1572700740,9302.81,9311.44,9301.97,9311.39,22.17,206312.04,force_direct,
314,1572700800,9306.17,9309.8,9299.02,9302.81,135.84,1263641.46,force_direct,
315,1572700860,9307.47,9310.0,9303.46,9306.17,31.26,290897.53,force_direct,
316,1572700920,9305.54,9307.68,9303.28,9307.47,35.81,333220.69,force_direct,
317,1572700980,9299.85,9305.54,9295.98,9305.54,135.45,1259826.8,force_direct,
318,1572701040,9301.26,9305.0,9297.07,9299.85,31.01,288426.94,force_direct,
319,1572701100,9312.21,9312.21,9301.02,9301.26,39.08,363661.77,force_direct,
320,1572701160,9316.11,9319.97,9310.07,9312.21,73.04,680528.43,force_direct,
321,1572701220,9312.9,9318.12,9307.48,9316.11,27.67,257720.59,force_direct,
322,1572701280,9319.17,9319.18,9311.05,9312.9,13.79,128452.2,force_direct,
323,1572701340,9320.01,9323.4,9318.02,9319.17,31.77,296133.48,force_direct,
324,1572701400,9333.38,9334.4,9320.01,9320.01,43.61,406753.42,force_direct,
325,1572701460,9336.78,9347.15,9333.02,9333.38,101.08,944152.36,force_direct,
326,1572701520,9333.46,9338.09,9333.0,9336.78,18.25,170334.54,force_direct,
327,1572701580,9330.5,9335.0,9330.0,9333.46,48.55,453013.25,force_direct,
328,1572701640,9310.52,9330.5,9310.52,9330.5,43.53,405810.5,force_direct,
329,1572701700,9318.25,9319.96,9310.52,9310.52,22.34,208048.19,force_direct,
330,1572701760,9335.27,9339.99,9318.25,9318.25,85.55,798014.31,force_direct,
